"","stfdem","cntry","SatEcon","incpart","Female","AgeResp","Unemp","Religiosity","SocTrust","LRSP","IncDec","YearsEdu","Crtsame","fairelcc","cttresa","fairelc","gvexpdc","Poverty","Inequality"
"17297",7,"LT",3,0,2,57,0,9,7.66666666666667,3,10,20,5,4,10,10,10,4.94974746830583,3.53553390593274
"17298",2,"LT",6,0,2,34,0,5,7,1,6,16,6,9,8,8,9,6.36396103067893,6.36396103067893
"17299",5,"LT",2,1,2,62,0,5,5.66666666666667,5,5,16,1,7,10,10,10,4.94974746830583,3.53553390593274
"17300",7,"LT",3,0,2,30,0,4,5.33333333333333,5,10,16,3,7,10,10,10,4.94974746830583,3.53553390593274
"17301",3,"LT",3,0,2,51,0,7,9.33333333333333,3,7,16,0,0,10,10,10,7.07106781186548,7.07106781186548
"17302",1,"LT",1,0,2,62,0,8,2.33333333333333,6,9,14,1,7,10,10,8,5.65685424949238,0
"17303",5,"LT",7,0,1,73,0,4,7.33333333333333,7,5,9,5,10,9,8,9,2.82842712474619,2.82842712474619
"17304",5,"LT",2,0,1,46,0,6,4.33333333333333,3,3,12,3,5,10,9,9,5.65685424949238,4.94974746830583
"17305",5,"LT",6,0,2,32,0,4,8,4,7,16,2,3,9,8,9,4.24264068711928,4.24264068711928
"17306",5,"LT",4,0,2,48,1,4,4.33333333333333,4,3,11,6,3,10,10,9,4.24264068711928,5.65685424949238
"17307",9,"LT",4,0,2,27,0,5,4,9,4,18,1,9,9,9,9,4.24264068711928,4.24264068711928
"17308",3,"LT",4,1,2,78,0,8,4,1,2,15,5,8,10,10,10,4.94974746830583,3.53553390593274
"17309",4,"LT",3,0,2,47,0,7,5,4,3,13,0,0,9,5,10,5.65685424949238,5.65685424949238
"17310",7,"LT",6,0,1,18,0,5,3.33333333333333,9,8,11,7,8,5,9,7,1.4142135623731,0
"17311",5,"LT",0,0,2,25,0,3,4.33333333333333,5,6,18,0,0,10,10,10,7.07106781186548,4.24264068711928
"17312",5,"LT",5,0,2,28,0,7,9,2,2,12,0,0,8,9,8,5.65685424949238,0.707106781186548
"17313",7,"LT",7,0,2,21,0,5,4,5,7,12,5,5,6,5,5,1.4142135623731,2.12132034355964
"17314",7,"LT",4,0,2,31,1,8,8.33333333333333,4,10,16,3,1,10,10,10,7.07106781186548,5.65685424949238
"17315",5,"LT",0,0,2,44,1,8,9,10,3,11,5,6,8,10,10,6.36396103067893,5.65685424949238
"17316",2,"LT",2,0,2,79,0,8,2,2,3,16,1,8,9,9,3,4.94974746830583,4.94974746830583
"17317",7,"LT",5,0,1,48,0,8,5.66666666666667,5,3,12,4,1,7,9,10,5.65685424949238,4.94974746830583
"17318",5,"LT",2,0,2,43,0,8,5.33333333333333,3,3,14,3,3,8,8,8,1.4142135623731,0.707106781186548
"17319",3,"LT",3,0,1,26,0,7,4.66666666666667,5,10,12,0,3,9,9,10,7.07106781186548,5.65685424949238
"17320",8,"LT",5,0,2,34,0,7,6.33333333333333,5,10,17,7,7,10,10,10,3.53553390593274,4.94974746830583
"17321",3,"LT",2,0,2,73,0,7,6,9,2,16,0,5,10,10,10,7.07106781186548,6.36396103067893
"17322",5,"LT",4,0,2,24,0,5,6.66666666666667,5,3,12,4,5,6,7,8,0.707106781186548,1.4142135623731
"17323",2,"LT",0,0,2,68,0,10,3.33333333333333,2,3,11,1,0,10,10,10,7.07106781186548,6.36396103067893
"17324",4,"LT",7,0,1,83,0,4,7,5,4,4,4,1,6,6,6,0.707106781186548,1.4142135623731
"17325",3,"LT",3,0,2,49,0,4,6,4,8,14,3,3,9,9,9,4.94974746830583,4.24264068711928
"17326",8,"LT",0,0,2,31,0,8,5,2,10,16,4,0,10,10,10,7.07106781186548,4.24264068711928
"17327",0,"LT",0,0,2,45,0,5,2.66666666666667,1,8,12,0,0,7,2,8,6.36396103067893,5.65685424949238
"17328",7,"LT",7,0,1,59,0,8,5,5,7,11,4,5,10,10,10,1.4142135623731,5.65685424949238
"17329",3,"LT",4,0,2,66,0,6,2.66666666666667,5,6,16,3,4,10,8,8,6.36396103067893,5.65685424949238
"17330",7,"LT",5,1,2,70,0,5,6,5,2,10,5,7,8,8,8,1.4142135623731,2.12132034355964
"17331",6,"LT",5,1,2,73,0,6,5,5,4,10,5,7,8,8,9,2.82842712474619,2.82842712474619
"17332",5,"LT",7,0,1,22,0,5,5.33333333333333,6,2,14,5,5,4,6,5,0,0
"17333",6,"LT",3,0,2,76,0,10,8,8,3,12,5,4,6,6,7,2.12132034355964,0
"17334",5,"LT",5,0,2,52,0,6,7,4,4,12,3,3,10,10,10,4.94974746830583,4.94974746830583
"17335",8,"LT",7,1,1,43,0,4,7,2,10,12,6,6,10,10,8,0.707106781186548,0
"17336",4,"LT",3,0,1,75,0,5,4.66666666666667,5,4,11,3,3,8,7,7,2.12132034355964,3.53553390593274
"17337",5,"LT",5,0,1,55,0,5,3.66666666666667,5,10,12,3,5,5,10,6,0.707106781186548,0.707106781186548
"17338",7,"LT",4,0,1,70,0,6,6,7,3,11,5,3,10,9,10,4.94974746830583,4.94974746830583
"17339",2,"LT",2,0,2,41,0,1,4.66666666666667,1,8,11,1,3,9,9,9,5.65685424949238,5.65685424949238
"17340",2,"LT",0,0,1,44,0,6,4,2,10,11,1,0,10,10,10,7.07106781186548,6.36396103067893
"17341",2,"LT",1,0,1,77,0,7,5,5,4,4,2,3,9,9,9,5.65685424949238,6.36396103067893
"17342",6,"LT",6,0,2,53,0,7,3,1,10,14,4,5,10,10,10,4.94974746830583,3.53553390593274
"17343",1,"LT",0,0,1,59,0,3,8,0,6,10,0,1,10,10,9,5.65685424949238,5.65685424949238
"17344",5,"LT",3,1,1,37,0,10,3,5,10,15,1,4,9,9,10,6.36396103067893,5.65685424949238
"17345",3,"LT",6,0,1,39,0,4,6.33333333333333,7,9,15,7,8,5,7,8,2.12132034355964,3.53553390593274
"17346",5,"LT",6,0,2,86,0,6,7.33333333333333,4,6,5,3,5,4,5,6,2.82842712474619,0.707106781186548
"17347",5,"LT",5,1,2,34,0,5,3.33333333333333,6,9,18,2,1,8,9,3,0,0
"17348",6,"LT",7,0,2,58,0,6,6,3,4,15,4,4,10,10,8,3.53553390593274,3.53553390593274
"17349",8,"LT",6,0,2,32,0,8,5,5,8,17,3,6,9,10,10,2.82842712474619,4.24264068711928
"17350",3,"LT",3,0,2,28,0,5,5,2,5,12,2,2,9,9,9,5.65685424949238,5.65685424949238
"17351",5,"LT",2,0,1,38,0,3,5.66666666666667,2,7,13,8,8,8,9,8,4.94974746830583,4.94974746830583
"17352",7,"LT",6,0,1,57,0,8,5,5,9,10,3,6,10,10,9,5.65685424949238,4.94974746830583
"17353",6,"LT",5,0,2,38,0,6,6,5,9,15,9,8,8,8,5,2.12132034355964,0.707106781186548
"17354",3,"LT",3,0,2,70,0,2,4.33333333333333,5,1,11,0,7,10,10,10,6.36396103067893,6.36396103067893
"17355",8,"LT",6,0,1,28,0,3,4.66666666666667,6,10,14,5,8,10,10,5,0.707106781186548,2.82842712474619
"17356",2,"LT",2,0,2,49,0,6,6.66666666666667,1,1,12,0,0,10,10,10,7.07106781186548,5.65685424949238
"17357",3,"LT",3,0,2,62,0,10,5.66666666666667,5,8,10,1,2,9,8,10,6.36396103067893,5.65685424949238
"17358",3,"LT",3,0,2,68,0,10,5.66666666666667,2,1,11,2,1,5,3,5,0.707106781186548,0.707106781186548
"17359",8,"LT",7,0,1,49,0,7,7.33333333333333,8,5,11,3,2,7,7,4,2.82842712474619,1.4142135623731
"17360",5,"LT",7,0,2,70,0,9,6,10,2,12,3,3,10,9,10,4.94974746830583,6.36396103067893
"17361",5,"LT",5,0,1,58,0,6,6.33333333333333,7,5,16,4,2,10,10,10,4.24264068711928,4.94974746830583
"17362",5,"LT",5,1,2,18,0,8,5,5,3,10,4,0,7,5,10,6.36396103067893,0.707106781186548
"17363",4,"LT",1,0,1,31,0,8,3.66666666666667,4,10,16,3,0,10,10,10,7.07106781186548,4.94974746830583
"17364",8,"LT",6,1,1,59,0,3,6,8,9,15,5,7,9,9,9,2.82842712474619,4.24264068711928
"17365",7,"LT",5,0,2,36,0,5,6.33333333333333,6,10,15,3,6,6,10,10,5.65685424949238,5.65685424949238
"17366",4,"LT",6,0,1,56,0,2,7,5,3,13,2,3,5,6,5,0,2.82842712474619
"17367",4,"LT",5,0,2,83,0,10,8.66666666666667,5,3,10,5,5,8,8,6,4.24264068711928,2.12132034355964
"17368",0,"LT",6,0,2,70,0,5,1.66666666666667,10,3,13,0,0,10,10,10,7.07106781186548,3.53553390593274
"17369",7,"LT",6,0,1,30,0,7,4.66666666666667,3,10,20,0,7,10,10,10,7.07106781186548,4.94974746830583
"17370",3,"LT",5,0,2,61,0,2,5,7,3,14,3,5,9,9,9,4.24264068711928,0.707106781186548
"17371",6,"LT",4,0,1,33,0,7,5.33333333333333,5,3,16,3,4,2,4,6,0.707106781186548,0.707106781186548
"17372",7,"LT",7,0,1,60,0,5,7.66666666666667,6,5,14,6,5,7,7,7,1.4142135623731,0.707106781186548
"17373",7,"LT",7,1,1,76,0,1,3.33333333333333,3,2,4,7,9,10,10,10,1.4142135623731,0.707106781186548
"17374",5,"LT",6,0,2,22,1,7,5,5,1,12,5,5,7,8,8,4.24264068711928,2.12132034355964
"17375",5,"LT",3,1,2,61,0,5,5.33333333333333,5,9,15,1,7,10,10,9,6.36396103067893,3.53553390593274
"17376",7,"LT",4,0,2,49,0,6,6.66666666666667,5,8,16,3,6,10,10,10,4.94974746830583,3.53553390593274
"17377",2,"LT",1,0,2,55,0,7,6,5,6,8,0,3,9,9,9,4.94974746830583,5.65685424949238
"17378",8,"LT",6,0,1,33,0,3,7,7,10,16,7,7,9,10,9,1.4142135623731,2.82842712474619
"17379",5,"LT",1,0,2,51,0,10,7.33333333333333,5,8,10,2,7,10,8,10,3.53553390593274,2.82842712474619
"17380",4,"LT",5,0,1,36,0,6,4.33333333333333,5,8,15,9,8,8,8,9,2.82842712474619,2.82842712474619
"17381",6,"LT",7,1,2,48,0,5,6.33333333333333,2,7,20,3,8,10,10,10,4.94974746830583,4.94974746830583
"17382",3,"LT",4,0,2,65,0,8,4,5,9,15,1,8,9,9,9,5.65685424949238,6.36396103067893
"17383",8,"LT",5,1,2,30,0,7,7,5,7,13,7,8,10,10,9,2.82842712474619,1.4142135623731
"17384",6,"LT",3,0,2,31,0,8,6.66666666666667,3,10,12,2,0,10,10,10,6.36396103067893,6.36396103067893
"17385",7,"LT",5,0,2,53,1,4,6.33333333333333,8,3,11,4,3,10,10,10,4.24264068711928,4.24264068711928
"17386",3,"LT",3,0,1,24,0,3,3.66666666666667,5,1,16,3,4,5,6,5,2.12132034355964,1.4142135623731
"17387",3,"LT",2,1,1,38,0,10,4,7,10,12,6,6,9,10,10,6.36396103067893,4.24264068711928
"17388",9,"LT",3,0,2,40,0,10,7.33333333333333,5,10,15,5,3,10,10,9,4.94974746830583,0
"17389",5,"LT",3,0,1,31,0,5,2,3,10,13,0,5,10,10,10,6.36396103067893,4.94974746830583
"17390",2,"LT",0,0,2,56,1,5,2.66666666666667,8,7,15,4,8,10,10,10,2.12132034355964,5.65685424949238
"17391",7,"LT",5,0,2,27,1,5,7,7,8,16,1,8,10,10,9,6.36396103067893,6.36396103067893
"17392",8,"LT",3,0,1,31,0,6,5.66666666666667,5,7,12,5,8,8,10,6,1.4142135623731,2.12132034355964
"17393",7,"LT",7,0,1,30,0,2,7,5,6,16,0,7,10,10,10,2.12132034355964,2.12132034355964
"17394",1,"LT",1,0,1,71,0,7,5.33333333333333,5,4,7,1,3,9,9,9,5.65685424949238,5.65685424949238
"17395",7,"LT",6,0,2,32,0,6,2,8,10,18,1,6,10,10,10,6.36396103067893,6.36396103067893
"17396",4,"LT",2,0,2,26,0,8,3.33333333333333,3,3,14,3,1,9,7,10,5.65685424949238,5.65685424949238
"17397",5,"LT",4,0,1,61,0,5,5.33333333333333,5,7,11,5,5,5,8,6,0.707106781186548,0.707106781186548
"17398",1,"LT",1,0,2,42,0,3,2.33333333333333,5,5,13,1,1,9,6,10,6.36396103067893,6.36396103067893
"17399",5,"LT",6,1,2,60,0,6,5,1,6,13,2,6,8,10,9,4.24264068711928,4.94974746830583
"17400",6,"LT",6,0,1,59,0,5,4,4,3,13,5,5,5,4,4,0,0
"17401",3,"LT",4,0,2,17,0,5,6.33333333333333,4,5,10,3,5,3,3,5,1.4142135623731,0.707106781186548
"17402",2,"LT",2,0,1,72,0,6,2,1,1,5,1,1,10,9,10,6.36396103067893,6.36396103067893
"17403",8,"LT",4,0,2,32,0,3,5.66666666666667,7,10,16,5,6,10,10,10,4.24264068711928,7.07106781186548
"17404",9,"LT",4,1,2,32,0,4,7,8,10,12,0,9,10,10,10,2.82842712474619,1.4142135623731
"17405",7,"LT",4,1,2,57,0,6,4.66666666666667,5,9,11,4,6,10,10,9,0.707106781186548,5.65685424949238
"17406",6,"LT",2,0,2,69,0,10,1.33333333333333,10,3,11,8,8,10,10,10,2.82842712474619,2.82842712474619
"17407",5,"LT",3,0,1,64,0,8,6.33333333333333,2,6,13,8,7,10,10,10,6.36396103067893,6.36396103067893
"17408",7,"LT",5,0,1,35,0,5,5.33333333333333,5,8,17,5,7,8,8,9,2.82842712474619,2.82842712474619
"17409",5,"LT",4,0,2,58,0,3,7,7,3,8,1,2,10,10,10,7.07106781186548,6.36396103067893
"17410",5,"LT",5,0,2,15,0,5,6.66666666666667,5,5,9,3,5,6,7,8,0.707106781186548,1.4142135623731
"17411",5,"LT",3,0,1,19,0,2,4.33333333333333,2,9,11,4,5,10,10,10,2.82842712474619,6.36396103067893
"17412",3,"LT",3,0,2,51,0,5,1.5,2,2,15,1,8,9,3,9,4.94974746830583,4.24264068711928
"17413",5,"LT",5,1,1,61,0,5,7,4,3,11,3,4,10,10,10,4.94974746830583,4.24264068711928
"17414",5,"LT",5,0,2,78,0,7,6,5,2,14,5,7,8,7,8,2.12132034355964,2.82842712474619
"17415",6,"LT",4,0,2,28,0,5,5.33333333333333,6,6,17,1,8,10,10,10,2.82842712474619,4.94974746830583
"17416",2,"LT",3,0,1,54,0,2,4,3,10,18,5,5,10,10,10,2.82842712474619,2.82842712474619
"17417",7,"LT",7,0,2,30,0,2,4.33333333333333,4,9,16,0,7,10,10,10,4.24264068711928,0.707106781186548
"17418",4,"LT",5,0,1,22,0,1,4.66666666666667,7,6,15,3,8,10,10,9,6.36396103067893,2.82842712474619
"17419",3,"LT",3,1,2,71,0,8,5,5,2,14,0,2,10,10,10,7.07106781186548,4.94974746830583
"17420",5,"LT",1,0,1,45,0,7,6.33333333333333,5,10,7,0,0,10,10,10,7.07106781186548,6.36396103067893
"17421",0,"LT",0,1,2,80,0,10,4,0,1,1,0,0,10,10,10,7.07106781186548,7.07106781186548
"17422",3,"LT",1,0,1,33,0,8,1.33333333333333,5,10,16,2,0,10,10,10,7.07106781186548,5.65685424949238
"17423",9,"LT",6,0,1,34,1,5,5,5,3,12,5,4,1,4,3,0.707106781186548,0.707106781186548
"17424",3,"LT",5,0,1,28,0,6,4,5,9,16,1,9,9,9,10,6.36396103067893,7.07106781186548
"17425",6,"LT",8,0,1,54,0,6,5.33333333333333,7,7,14,8,5,9,7,7,1.4142135623731,0.707106781186548
"17426",5,"LT",3,0,2,78,0,10,7.33333333333333,5,3,2,6,6,7,3,4,2.12132034355964,2.82842712474619
"17427",6,"LT",4,0,2,66,0,8,6.33333333333333,4,3,7,2,7,10,10,10,6.36396103067893,6.36396103067893
"17428",7,"LT",5,1,1,50,0,8,0.666666666666667,5,6,15,0,0,10,10,10,7.07106781186548,7.07106781186548
"17429",4,"LT",2,1,2,58,0,8,5.33333333333333,2,3,11,7,8,9,9,9,5.65685424949238,5.65685424949238
"17430",6,"LT",6,1,2,65,0,6,6,5,3,8,8,7,6,6,7,0.707106781186548,0
"17431",4,"LT",9,0,2,73,0,5,6,9,9,11,7,9,10,10,9,0.707106781186548,1.4142135623731
"17432",6,"LT",7,1,2,66,0,5,3.33333333333333,2,3,14,0,8,10,10,10,4.24264068711928,5.65685424949238
"17433",2,"LT",1,0,2,29,0,6,7,5,10,12,2,3,9,9,9,5.65685424949238,5.65685424949238
"17434",7,"LT",8,1,2,63,0,8,8.66666666666667,5,4,12,7,7,8,9,7,1.4142135623731,0.707106781186548
"17435",5,"LT",9,0,1,71,0,10,7,5,5,10,2,1,9,8,8,1.4142135623731,2.12132034355964
"17436",2,"LT",4,0,2,27,0,6,7.66666666666667,5,3,15,5,2,6,9,8,4.94974746830583,2.82842712474619
"17437",6,"LT",6,0,2,49,0,9,2.33333333333333,1,6,16,5,2,9,9,8,2.12132034355964,2.12132034355964
"17438",2,"LT",3,0,1,50,0,5,3.66666666666667,5,5,13,0,3,10,10,10,7.07106781186548,7.07106781186548
"17439",6,"LT",5,0,1,35,0,4,7,5,10,16,5,8,9,10,10,3.53553390593274,0
"17440",7,"LT",5,0,2,53,0,8,5,9,6,14,9,7,8,6,9,0,0.707106781186548
"17441",7,"LT",0,1,2,58,0,3,4.33333333333333,5,7,13,0,0,10,10,10,7.07106781186548,4.94974746830583
"17442",2,"LT",3,1,2,60,0,9,4,6,8,14,5,2,9,10,9,4.94974746830583,2.82842712474619
"17443",4,"LT",2,1,2,55,0,9,4.33333333333333,6,8,16,2,5,9,10,9,6.36396103067893,3.53553390593274
"17444",7,"LT",5,0,2,31,0,6,5.66666666666667,10,9,17,7,4,6,8,5,0.707106781186548,1.4142135623731
"17445",6,"LT",6,0,2,36,0,7,6.33333333333333,5,4,16,6,7,6,6,7,0.707106781186548,0.707106781186548
"17446",0,"LT",5,0,2,75,0,8,1,8,2,16,5,4,10,10,10,5.65685424949238,4.24264068711928
"17447",5,"LT",4,0,2,58,0,8,7.33333333333333,3,5,15,8,7,10,10,10,6.36396103067893,6.36396103067893
"17448",6,"LT",6,0,2,74,0,9,4.33333333333333,3,5,10,2,2,6,4,7,2.12132034355964,2.12132034355964
"17449",10,"LT",5,0,1,30,0,5,5,6,10,16,2,8,8,10,8,2.82842712474619,1.4142135623731
"17450",6,"LT",6,0,1,35,0,7,3.66666666666667,4,7,17,7,6,6,5,6,0,0
"17451",8,"LT",4,1,1,40,0,9,4.33333333333333,6,6,12,9,8,10,9,9,0,0.707106781186548
"17452",5,"LT",3,0,2,56,0,9,5,8,5,13,8,1,7,7,5,2.82842712474619,2.12132034355964
"17453",7,"LT",4,0,1,36,0,3,4.33333333333333,6,10,12,1,5,10,9,10,3.53553390593274,7.07106781186548
"17454",4,"LT",2,0,2,73,0,4,2,5,3,11,3,2,10,6,9,4.94974746830583,5.65685424949238
"17455",4,"LT",2,0,2,44,0,9,3.66666666666667,6,7,13,3,6,6,6,7,1.4142135623731,0
"17456",4,"LT",3,0,2,23,0,9,6.66666666666667,2,8,15,5,2,7,8,8,4.24264068711928,3.53553390593274
"17457",8,"LT",5,0,2,65,0,6,4.66666666666667,9,3,14,7,8,9,6,7,1.4142135623731,0
"17458",4,"LT",3,0,2,66,0,8,4.33333333333333,5,3,11,0,8,10,10,10,5.65685424949238,5.65685424949238
"17459",6,"LT",5,0,2,68,0,4,7,7,4,12,5,4,10,10,10,4.94974746830583,4.94974746830583
"17460",5,"LT",4,0,1,61,0,7,7,7,4,10,6,3,10,10,10,5.65685424949238,6.36396103067893
"17461",5,"LT",2,0,2,73,0,5,4.33333333333333,5,1,4,0,6,10,10,10,7.07106781186548,7.07106781186548
"17462",2,"LT",2,1,1,59,0,5,3.33333333333333,2,4,10,1,7,9,10,10,7.07106781186548,6.36396103067893
"17463",6,"LT",6,0,2,67,0,8,7,8,4,15,3,5,9,8,8,3.53553390593274,4.94974746830583
"17464",9,"LT",8,0,2,48,0,5,8,7,10,15,2,1,7,8,5,0.707106781186548,0
"17465",5,"LT",6,0,2,79,0,8,3.66666666666667,5,4,3,1,3,5,8,4,2.82842712474619,1.4142135623731
"17466",3,"LT",6,1,2,21,0,6,5.66666666666667,5,3,14,1,1,10,10,10,7.07106781186548,7.07106781186548
"17467",3,"LT",3,0,1,74,0,4,3.66666666666667,2,3,10,3,4,8,5,2,2.82842712474619,2.82842712474619
"17468",7,"LT",7,0,2,45,0,2,5.66666666666667,7,10,16,3,9,9,10,8,2.12132034355964,0.707106781186548
"17469",5,"LT",5,0,1,81,0,5,5.66666666666667,4,2,4,5,5,3,3,3,0.707106781186548,1.4142135623731
"17470",3,"LT",1,0,1,50,0,10,5.33333333333333,5,9,16,0,7,10,10,9,5.65685424949238,4.94974746830583
"17471",8,"LT",7,0,2,55,0,7,5.33333333333333,2,4,14,4,1,9,8,8,4.24264068711928,2.82842712474619
"17472",5,"LT",2,0,2,61,0,7,5.33333333333333,1,7,14,1,0,8,9,10,6.36396103067893,7.07106781186548
"17473",7,"LT",7,0,1,55,0,8,7,10,10,16,5,7,9,10,9,3.53553390593274,3.53553390593274
"17474",8,"LT",2,0,2,69,0,9,5.33333333333333,6,5,12,0,6,10,10,10,4.24264068711928,7.07106781186548
"17475",3,"LT",4,0,1,53,0,6,4.33333333333333,3,9,13,6,3,10,10,10,4.94974746830583,4.24264068711928
"17476",4,"LT",5,0,1,81,0,6,3.66666666666667,8,2,11,0,0,5,9,8,5.65685424949238,5.65685424949238
"17477",2,"LT",5,1,1,41,0,5,3.66666666666667,4,10,13,2,1,5,6,9,4.24264068711928,4.24264068711928
"17478",7,"LT",5,1,2,30,0,6,2.33333333333333,6,9,16,5,3,5,8,7,4.24264068711928,3.53553390593274
"17479",0,"LT",5,0,2,41,0,6,6.5,8,10,15,0,4,10,10,10,7.07106781186548,7.07106781186548
"17480",6,"LT",6,0,1,48,0,6,6.33333333333333,8,9,13,5,2,8,6,7,2.82842712474619,1.4142135623731
"17481",7,"LT",2,1,2,57,0,9,5.66666666666667,7,6,15,4,4,9,8,8,4.24264068711928,1.4142135623731
"17482",9,"LT",6,0,2,55,0,8,5,8,8,12,5,4,9,9,7,0.707106781186548,0.707106781186548
"17483",5,"LT",3,0,2,44,0,3,4.66666666666667,5,3,15,8,7,10,7,10,4.94974746830583,6.36396103067893
"17484",3,"LT",0,0,1,21,0,1,2.66666666666667,4,9,14,8,4,10,10,10,2.12132034355964,5.65685424949238
"17485",3,"LT",1,0,1,68,0,8,2.66666666666667,2,5,11,1,0,10,9,9,6.36396103067893,6.36396103067893
"17486",5,"LT",8,0,2,42,0,6,4.66666666666667,5,6,13,4,8,5,7,5,2.12132034355964,1.4142135623731
"17487",4,"LT",4,1,1,68,0,2,5.33333333333333,1,6,14,4,7,10,10,10,4.94974746830583,4.94974746830583
"17488",6,"LT",4,0,1,45,0,7,7,6,10,14,6,5,8,10,9,2.12132034355964,2.12132034355964
"17489",4,"LT",5,0,1,58,0,3,3.66666666666667,5,4,10,8,8,8,6,7,2.12132034355964,0.707106781186548
"17490",6,"LT",7,1,1,70,0,7,4.66666666666667,1,3,12,8,4,8,8,8,4.24264068711928,0
"17491",2,"LT",2,0,2,63,0,9,6,8,2,14,1,0,8,7,9,6.36396103067893,6.36396103067893
"17492",1,"LT",0,0,2,27,0,4,3.33333333333333,1,7,12,0,0,9,9,8,5.65685424949238,5.65685424949238
"17493",8,"LT",5,0,1,42,0,8,8,5,9,12,4,7,10,7,7,2.12132034355964,2.12132034355964
"17494",2,"LT",2,0,1,61,0,2,5.66666666666667,3,1,8,0,0,7,7,7,4.94974746830583,4.94974746830583
"17495",4,"LT",4,0,2,36,1,9,2.66666666666667,5,2,14,6,2,10,8,9,4.94974746830583,4.94974746830583
"17496",4,"LT",1,0,2,69,0,8,5.66666666666667,5,2,8,1,4,9,9,9,6.36396103067893,5.65685424949238
"17497",9,"LT",5,0,1,34,0,8,7,1,9,16,4,7,10,9,8,4.94974746830583,0
"17498",7,"LT",6,0,1,26,0,6,6,5,10,17,0,2,10,9,10,6.36396103067893,6.36396103067893
"17499",8,"LT",5,0,2,70,0,8,7.66666666666667,8,4,15,1,8,8,9,9,4.94974746830583,4.94974746830583
"17500",4,"LT",3,0,1,65,0,5,3.33333333333333,6,5,12,2,3,10,6,9,5.65685424949238,4.94974746830583
"17501",1,"LT",0,0,2,27,0,4,3,1,4,12,0,0,9,9,8,5.65685424949238,5.65685424949238
"17502",4,"LT",5,1,2,27,0,6,4,7,3,18,5,5,4,4,6,0,0.707106781186548
"17503",5,"LT",4,0,2,17,0,5,5.66666666666667,5,10,11,5,7,9,9,6,0.707106781186548,0.707106781186548
"17504",2,"LT",3,0,1,62,0,6,7,1,5,16,0,0,6,10,8,5.65685424949238,5.65685424949238
"17505",6,"LT",3,1,2,48,0,8,7,4,10,16,6,4,8,9,8,2.82842712474619,1.4142135623731
"17506",3,"LT",2,0,2,43,0,7,2.66666666666667,2,7,16,2,1,8,9,9,5.65685424949238,2.82842712474619
"17507",2,"LT",3,0,2,48,0,1,4.66666666666667,1,8,11,1,3,9,9,9,5.65685424949238,5.65685424949238
"17508",2,"LT",2,0,1,20,0,3,6,1,4,12,1,1,8,8,8,4.94974746830583,4.94974746830583
"17509",4,"LT",4,0,1,31,0,5,5.66666666666667,5,7,16,1,8,10,10,10,7.07106781186548,3.53553390593274
"17510",8,"LT",7,0,2,77,0,8,2.33333333333333,10,2,11,4,7,10,10,10,3.53553390593274,5.65685424949238
"17511",7,"LT",7,0,2,46,0,4,2.33333333333333,8,6,14,9,2,10,10,7,2.82842712474619,4.24264068711928
"17512",2,"LT",5,0,2,70,0,5,5,5,9,20,5,5,9,5,10,4.94974746830583,6.36396103067893
"17513",3,"LT",2,0,2,73,0,6,5,3,3,7,2,2,8,8,8,3.53553390593274,3.53553390593274
"17514",8,"LT",7,1,1,70,0,6,7.66666666666667,7,4,12,8,7,8,8,9,0.707106781186548,1.4142135623731
"17515",6,"LT",5,0,2,51,0,6,5.66666666666667,5,10,13,4,5,10,10,10,3.53553390593274,3.53553390593274
"17516",3,"LT",3,0,1,44,0,6,3.33333333333333,1,3,12,0,1,8,8,8,4.94974746830583,5.65685424949238
"17517",6,"LT",6,0,1,48,0,7,4.33333333333333,2,10,16,6,2,9,7,8,3.53553390593274,1.4142135623731
"17518",7,"LT",7,0,2,44,0,1,6.33333333333333,8,6,11,0,1,8,7,7,2.82842712474619,2.82842712474619
"17519",7,"LT",4,0,2,20,0,7,4.66666666666667,5,5,14,6,7,8,10,10,4.94974746830583,4.94974746830583
"17520",4,"LT",3,1,2,53,0,9,3,5,1,15,1,2,10,9,10,6.36396103067893,6.36396103067893
"17521",7,"LT",8,0,2,27,0,7,7,7,10,16,4,7,10,10,10,3.53553390593274,2.82842712474619
"17522",1,"LT",5,0,2,19,0,7,3.66666666666667,4,3,13,1,8,10,10,10,7.07106781186548,7.07106781186548
"17523",5,"LT",3,0,1,40,0,6,5.66666666666667,8,8,14,4,4,9,9,8,1.4142135623731,3.53553390593274
"17524",4,"LT",3,1,2,74,0,5,4.33333333333333,3,6,12,2,7,10,10,10,6.36396103067893,4.94974746830583
"17525",4,"LT",3,0,2,28,0,4,5.33333333333333,2,4,13,8,8,4,6,5,0.707106781186548,2.82842712474619
"17526",4,"LT",5,0,2,57,0,5,7.66666666666667,5,5,12,1,7,10,10,10,4.94974746830583,4.24264068711928
"17527",5,"LT",3,0,1,46,0,4,7,6,8,12,3,7,10,10,8,5.65685424949238,2.12132034355964
"17528",3,"LT",3,0,1,70,0,8,5,5,4,15,0,0,9,8,7,5.65685424949238,4.94974746830583
"17529",4,"LT",5,0,2,18,0,6,6,9,6,11,4,1,10,10,10,4.24264068711928,3.53553390593274
"17530",6,"LT",6,0,1,56,1,3,5,4,3,11,3,7,10,8,9,0.707106781186548,2.12132034355964
"17531",5,"LT",6,0,1,39,0,3,4,5,10,14,7,6,8,8,8,2.82842712474619,2.12132034355964
